"MAHASISWA","TAHUN","SEMESTER","RATA_NILAI"
24959,2024,1,81.18
21093,2024,1,83.2
20728,2024,1,85.8
19866,2023,2,0
17947,2023,2,80
22914,2024,2,86.48
21422,2024,2,78.47
21824,2023,2,76
21769,2023,2,0
21767,2023,2,0
21138,2024,1,75.8
20835,2023,2,88
27029,2024,1,85
22106,2025,1,
21019,2023,2,86
21739,2024,2,90.17
22482,2024,2,88.8
22634,2024,2,86.2
22414,2025,1,
21256,2024,1,73.4
22390,2024,2,83.35
21035,2024,2,82.13
27102,2024,1,82
20852,2024,1,80.1
20809,2024,1,0
22738,2024,1,77.95
22821,2024,1,86.3
24973,2024,1,88
23063,2024,2,92.25
22298,2023,2,79.7
21470,2024,1,79
24911,2024,1,0
20766,2024,1,84.4
22216,2024,2,91.4
22298,2024,2,
22245,2025,1,
22038,2025,1,
23117,2023,2,81
22872,2024,2,89.5
21291,2023,2,76
27002,2024,1,79
22016,2024,2,86.85
22782,2024,2,87.28
21465,2024,1,84.85
21267,2024,1,89.25
24397,2024,2,
22509,2025,1,
22234,2023,2,88
20859,2024,1,84.1
22891,2024,2,88.9
22686,2023,2,92
20349,2023,2,87
24922,2024,1,89.54
22494,2025,1,
22261,2024,2,88.65
22036,2025,1,76.1
24984,2024,1,85
20953,2024,1,79.9
27071,2025,1,
22256,2024,2,88.2
21030,2024,2,86.66
20950,2024,2,84.6
22070,2025,1,
24811,2024,2,
23992,2024,2,80.05
20823,2024,2,81.65
22092,2024,2,92.15
20947,2024,2,
21127,2024,2,86.54
20568,2023,2,76
22587,2023,2,78
21369,2023,2,70
20692,2024,1,82.5
22848,2024,2,
20986,2024,1,75
20873,2024,1,80.6
22766,2024,2,91.64
22473,2024,2,90.65
22090,2024,2,
19353,2023,2,79
22197,2024,2,71.88
27016,2024,2,81.45
19012,2024,2,
22959,2024,2,88.6
20935,2024,2,88.97
19479,2024,2,77.5
22771,2024,1,84.7
20287,2023,2,89
22068,2025,1,
17944,2022,2,0
22662,2024,2,89.6
22444,2025,1,
23048,2025,1,
22517,2025,1,
22526,2025,1,78.2
27115,2024,2,84.25
23205,2024,2,88.52
21405,2023,2,88
22854,2025,1,
27038,2024,1,89
21040,2024,1,85.5
20727,2024,2,83.64
22956,2024,2,82.05
22880,2025,1,90.85
21044,2024,1,84.25
20979,2024,1,70
21230,2024,1,70
21655,2024,1,0
24584,2024,2,85.2
21674,2023,2,88
21595,2024,1,0
22205,2024,1,72.05
22704,2024,1,85.05
21024,2024,1,85.4
27048,2025,1,
23021,2025,1,
22416,2024,2,
24942,2024,1,84
21720,2024,2,84.25
22364,2025,1,81.4
24111,2024,2,93.05
22412,2025,1,
22104,2025,1,79.7
22790,2023,2,90
21584,2023,2,87
20471,2023,2,89
24976,2023,1,79
22566,2024,2,93.82
22196,2024,2,86.43
21615,2024,1,90.75
22844,2024,2,80.8
22562,2024,2,
27034,2025,1,
21433,2023,2,80
22206,2024,2,87.7
22877,2024,2,82.9
22412,2024,2,76.3
23989,2024,2,86.4
20960,2024,2,
22628,2024,2,87.66
21401,2024,1,83.8
20987,2024,1,50
22590,2024,2,83.99
22175,2024,2,77.6
23816,2024,2,84.5
22672,2024,2,81
20996,2024,2,82.88
21543,2024,2,86.95
24167,2024,2,
21066,2024,1,77.9
21564,2023,2,86.55
22221,2025,1,
27036,2025,1,
21361,2023,2,76
22616,2024,2,77.9
27088,2025,1,
24580,2024,2,84.1
20793,2024,2,88.27
22118,2025,1,
22480,2024,2,85.7
21003,2024,1,72.4
21632,2024,1,82.8
22800,2024,2,75.69
22408,2024,2,87.6
22531,2024,2,81.25
22963,2024,2,88.5
25014,2024,1,78.53
21172,2024,2,
24994,2024,2,77.32
21072,2024,2,
21414,2024,1,82.7
22405,2025,1,
20966,2023,2,84.65
19733,2024,1,0
21255,2023,2,84.1
22054,2024,2,78.45
27015,2024,2,78.1
22111,2024,2,84.1
23052,2024,2,83.51
24677,2025,1,
24295,2024,2,86
20795,2024,2,89.78
20836,2025,1,
24587,2024,2,87.85
23866,2025,1,
22378,2025,1,77.15
22895,2024,2,
21162,2024,1,79.45
20901,2024,2,87.81
20501,2023,2,87
20726,2024,2,89.56
21471,2024,2,87
20999,2024,1,0
22061,2024,2,86.9
22447,2024,2,85.8
24469,2024,2,90.1
21655,2024,2,81.2
20741,2024,2,85.71
18176,2023,2,0
21656,2023,2,86
20673,2023,2,87
16460,2023,2,0
22664,2024,1,78.2
21410,2024,1,0
22820,2024,2,73.7
23862,2024,2,78.3
22155,2025,1,
27007,2024,2,88.5
22393,2025,1,
23027,2025,1,
22282,2025,1,
24731,2025,1,
25002,2024,2,82.06
19083,2025,1,77.7
21028,2024,1,87.1
24938,2023,2,77
21406,2023,2,77
22270,2025,1,
20962,2024,1,85.7
27041,2024,2,81.76
21615,2024,2,93.58
22800,2023,2,87
21574,2023,2,89
19837,2023,2,88
21408,2023,2,83.3
19702,2023,2,90
22685,2023,2,86
22484,2024,2,84.9
20725,2023,2,87
22598,2024,2,83.79
22469,2024,2,80.25
21358,2024,2,92.47
21629,2024,2,81.96
23938,2024,2,81.6
22492,2024,2,
20789,2024,1,87.1
21099,2024,2,89.12
27079,2024,2,81.6
21509,2023,2,0
27027,2025,1,
22136,2025,1,77.95
22105,2024,2,81.8
20767,2025,1,
22169,2025,1,
22109,2025,1,
27123,2025,1,
29211,2025,1,
22461,2025,1,81
27025,2025,1,
24619,2025,1,
22266,2025,1,
23604,2025,1,
20967,2025,1,
21015,2024,2,0
23010,2025,1,84.35
24291,2025,1,
27017,2025,1,
20729,2025,1,
20844,2025,1,
22060,2025,1,
27098,2025,1,
24649,2025,1,
22022,2025,1,
22278,2025,1,
29174,2025,1,
29237,2025,1,
29156,2025,1,
22853,2025,1,
22504,2025,1,84.25
24097,2025,1,
22105,2025,1,80.15
22838,2025,1,
22580,2025,1,83.25
23006,2025,1,81.15
29249,2025,1,
29197,2025,1,
29274,2025,1,
20842,2024,2,86.3
22388,2025,1,
29162,2025,1,
22523,2025,1,
21049,2024,2,70.44
22697,2025,1,
22891,2025,1,82.55
22423,2025,1,
19514,2025,1,
19477,2025,1,
29167,2025,1,
27072,2025,1,
22442,2025,1,
27069,2025,1,
24497,2025,1,
22660,2025,1,
23567,2025,1,
24225,2025,1,
22121,2025,1,
22012,2025,1,
29242,2025,1,
27106,2025,1,
21511,2025,1,
22476,2025,1,
21660,2025,1,
22905,2025,1,
20723,2025,1,
22192,2025,1,
22540,2025,1,
17264,2021,2,89
17691,2021,2,80
18257,2021,2,90
17641,2021,2,86
18076,2021,2,89
17505,2021,2,89
21948,2021,1,86
17487,2021,2,80
17650,2021,2,90
18236,2021,2,86
18272,2021,2,87
17532,2021,2,76
17943,2021,2,89
21889,2021,2,89
21924,2021,2,87
21931,2021,2,89
21950,2021,2,88
21951,2021,2,89
21961,2021,2,86
21980,2021,2,87
21964,2021,2,90
18209,2021,2,80
18143,2021,2,88
17687,2021,2,90
17663,2021,2,89
17839,2021,2,90
17613,2021,2,0
18202,2021,2,90
17902,2021,2,87
17699,2021,2,78
18161,2021,2,87
17705,2021,2,89
17495,2021,2,89
17915,2021,2,88
17535,2021,2,89
21981,2021,1,90
17717,2021,2,87
17407,2021,2,89
17193,2021,2,90
17769,2021,2,88
21912,2021,1,86
21917,2021,1,87
21985,2021,1,86
17786,2021,2,86
18147,2021,2,91
18419,2021,2,79
17620,2021,2,80
18165,2021,2,89
21946,2021,2,78
21933,2021,2,80
21843,2021,1,0
21849,2021,1,0
21855,2021,1,88
21919,2021,1,86
21935,2021,1,88
21956,2021,1,87
21991,2021,1,88
21992,2021,1,88
21848,2021,2,89
21865,2021,2,87
21918,2021,2,0
21939,2021,2,88
21947,2021,2,89
21956,2021,2,89
17342,2021,2,80
17737,2021,2,92
19272,2022,1,86
17945,2022,1,87
17483,2022,1,76
18205,2022,1,87
19407,2022,1,78
18133,2022,1,90
17814,2022,1,88
21942,2022,1,88
19034,2022,1,89
21940,2022,1,88
17738,2022,1,89
21888,2022,1,90
18994,2022,1,89
17821,2022,1,90
18148,2022,1,86
18358,2022,1,87
19498,2022,1,80
17372,2022,1,87
19442,2022,1,88
17854,2022,1,80
17717,2022,1,88
19417,2022,1,88
21937,2022,1,88
19643,2022,1,92
19923,2022,1,86
21931,2022,1,89
20147,2022,1,87
19588,2022,1,88
19552,2022,1,88
19831,2022,1,86
19688,2022,1,78
19008,2022,1,87
20131,2022,1,89
17629,2022,1,80
19084,2022,1,87
20543,2022,1,87
17884,2022,1,86
18216,2022,1,91
21916,2022,1,0
17703,2022,1,90
18585,2022,1,90
19094,2022,1,91
17338,2022,1,92
18017,2022,1,88
18943,2022,1,88
19927,2022,1,90
19240,2022,1,80
21939,2022,1,87
18165,2022,1,80
19470,2022,1,88
21917,2022,1,86
19559,2022,1,90
18186,2022,1,90
17487,2022,1,69
17257,2022,1,80
21913,2022,1,88
19562,2022,1,88
18169,2022,1,80
19603,2022,1,78
17637,2022,1,0
21952,2022,1,89
21979,2022,1,90
19652,2022,1,80
21988,2022,1,90
21970,2022,1,89
17902,2022,1,78
18880,2022,1,86
19172,2022,1,88
20276,2022,1,88
17982,2022,1,86
23160,2022,1,87
21973,2022,1,90
18174,2022,1,88
19021,2022,1,89
17292,2022,1,80
18204,2022,1,90
17301,2022,1,77
19116,2022,1,90
20278,2022,1,90
17791,2022,1,86
18355,2022,1,76
23181,2022,1,76
21938,2022,1,86
18321,2022,1,77
17716,2022,1,86
23122,2022,1,90
18115,2022,1,89
23125,2022,1,88
18293,2022,1,88
19548,2022,1,89
17774,2022,1,86
18229,2022,1,86
